NUM,Date,Site,Plot,W_N,CentralSpecies,CommonName,ScientificName,SpeciesCode,GrowthHabit,WeedList,Tier_1,Tier_2,Tier_3,Tier_4,Epiphyte,PercentCover,Status,Presence,Notes
155,8/02/2023,Yates,3,W,Ligustrum lucidum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,2,1,0,0,0,N/A,1,1,
219,10/02/2023,Todd,6,W,Solanum mauritianum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,1,1,0,0,N/A,1,1,
283,15/03/2023,Eirian,1,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,10,5,0,0,0,N/A,1,1,
304,15/03/2023,Eirian,2,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,2,1,0,0,0,N/A,1,1,
392,20/03/2023,Winter,1,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,63,13,0,0,0,N/A,1,1,
414,20/03/2023,Winter,2,W,Solanum mauritianum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,2,0,0,0,0,N/A,1,1,
440,20/03/2023,Winter,3,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,0,0,0,0,N/A,1,1,
448,20/03/2023,Winter,4,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,1,0,0,0,N/A,1,1,
630,14/04/2023,Cain,1,W,Ligustrum lucidum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,22,22,12,0,0,N/A,1,1,
651,14/04/2023,Cain,1,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,0,0,0,0,N/A,1,1,
653,14/04/2023,Cain,2,W,Ligustrum lucidum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,1,0,0,0,N/A,1,1,
675,19/04/2023,Burns,1,W,Ligustrum lucidum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,16,15,10,0,0,N/A,1,1,
690,19/04/2023,Burns,1,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,6,4,1,0,0,N/A,1,1,
695,19/04/2023,Burns,2,W,Ligustrum lucidum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,20,15,5,0,0,N/A,1,1,
704,19/04/2023,Burns,2,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,40,3,0,0,0,N/A,1,1,
1071,3/01/2024,Netball,8,W,Paraserianthes lophantha,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,3,3,3,0,0,N/A,1,1,
1079,3/01/2024,Netball,8,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,1,1,0,0,N/A,1,1,
