ID,CreationDate,EndOutcome,y_xy,DistanceSEA,Flowers_Seeds_PodsMothPlant,HeightMetresMothPlant,Area_m2MothPlant,OldestGrowthStageMothPlant,Flowers_Seeds_PodsGinger,Height_metresGinger,Area_m2Ginger,OldestGrowthStageGinger,Flowers_Seeds_PodsClimbingAsparagus,HeightMetresClimbingAsparagus,Area_m2ClimbingAsparagus,OldestGrowthStageClimbingAsparagus,Flowers_Seeds_PodsBushyAsparagus,HeightMetresBushyAsparagus,Area_m2BushyAsparagus,Flowers_Seeds_PodsWoolly,HeightMetresWoolly,Area_m2Woolly,OldestGrowthStageWoolly,Flowers_Seeds_PodsRhamnus,HeightMetresRhamnus,Area_m2Rhamnus,OldestGrowthStageRhamnus,Flowers_Seeds_PodsCoastalBanksia,HeightMetresCoastalBanksia,Area_m2CoastalBanksia,OldestGrowthStageCoastalBanksia,Flowers_Seeds_PodsJasmine,HeightMetresJasmine,Area_m2Jasmine,OldestGrowthStageJasmine,Flowers_Seeds_PodsBlueMorningGlory,HeightMetresBlueMorningGlory,Area_m2BlueMorningGlory,OldestGrowthStageBlueMorningGlory,Flowers_Seeds_PodsEnglishIvy,HeightMetresEnglishIvy,Area_m2EnglishIvy,OldestGrowthStageEnglishIvy,Flowers_Seeds_PodsPeriwinkle,HeightMetresPeriwinkle,Area_m2Periwinkle,Flowers_Seeds_PodsMadeiraVine,HeightMetresMadeiraVine,Area_m2MadeiraVine,OldestGrowthStageMadeiraVine,Flowers_Seeds_PodsHoneysuckle,HeightMetresHoneysuckle,Area_m2Honeysuckle,OldestGrowthStageHoneysuckle,y_xy,x,y
538,5/12/2022 22:42,V,174.7342419 -36.81203334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7342419 -36.81203334,174.7342419,-36.81203334
539,5/12/2022 22:58,SQ,174.7338278 -36.81187832,43.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7338278 -36.81187832,174.7338278,-36.81187832
540,5/12/2022 23:11,SQ,174.7335393 -36.81217939,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.1,0.25,Juvenile,174.7335393 -36.81217939,174.7335393,-36.81217939
541,5/12/2022 23:49,S,174.7332722 -36.81164165,54.62,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.25,0.5,Adult,,,,,,,,,,,,174.7332722 -36.81164165,174.7332722,-36.81164165
542,6/12/2022 0:34,SQ,174.7330739 -36.81167516,54.62,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,Adult,,,,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.25,0.5,Adult,,,,,,,,,,,,174.7330739 -36.81167516,174.7330739,-36.81167516
543,6/12/2022 1:15,SQ,174.7340529 -36.81176395,28.89,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7340529 -36.81176395,174.7340529,-36.81176395
544,6/12/2022 1:22,SQ,174.7341844 -36.81181252,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7341844 -36.81181252,174.7341844,-36.81181252
545,6/12/2022 1:50,SQ,174.7342249 -36.81172954,8.14,4-NoSignOfFlowering,1,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7342249 -36.81172954,174.7342249,-36.81172954
546,6/12/2022 2:10,SQ,174.7339254 -36.81173461,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7339254 -36.81173461,174.7339254,-36.81173461
547,7/12/2022 1:24,S,174.7239376 -36.80140639,0,4-NoSignOfFlowering,1,1,Juvenile,,,,,,,,,,,,3-Flowers visible,7,30,Adult,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,10,Adult,,,,,,,,,,,,174.7239376 -36.80140639,174.7239376,-36.80140639
548,7/12/2022 21:47,SQ,174.737797 -36.81291658,38.97,4-NoSignOfFlowering,3.5,6,Adult,4-NoSignOfFlowering,1.8,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.737797 -36.81291658,174.737797,-36.81291658
549,7/12/2022 22:41,SQ,174.7383035 -36.81338371,37.34,4-NoSignOfFlowering,0.4,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7383035 -36.81338371,174.7383035,-36.81338371
550,7/12/2022 23:32,SQ,174.7378932 -36.81379488,0,4-NoSignOfFlowering,0.5,0.5,Juvenile,4-NoSignOfFlowering,1.2,2,Adult,6-Pods bursting or fruit mature,3,30,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.2,0.5,Adult,,,,,,,,4-NoSignOfFlowering,1.6,4.5,Adult,174.7378932 -36.81379488,174.7378932,-36.81379488
551,8/12/2022 1:00,SQ,174.7377855 -36.81398096,0,,,,,6-Pods bursting or fruit mature,1.5,10,Adult,5-Pods or Fruit forming,1.5,2,Adult,,,,1-Too soon to tell,0.25,0.25,Seedling,,,,,,,,,2-Buds forming,2,6,Adult,,,,,1-Too soon to tell,0.5,1,Adult,,,,,,,,,,,,174.7377855 -36.81398096,174.7377855,-36.81398096
552,8/12/2022 2:08,SQ,174.7384134 -36.81333246,82.9,3-Flowers visible,5,15,Adult,,,,,,,,,,,,1-Too soon to tell,1,0.5,Juvenile,,,,,,,,,3-Flowers visible,4,10,Adult,,,,,1-Too soon to tell,0.5,1,Adult,,,,,,,,,,,,174.7384134 -36.81333246,174.7384134,-36.81333246
553,11/12/2022 22:01,SQ,174.7383267 -36.81401415,37.29,1-Too soon to tell,0.1,0.1,Seedling,,,,,1-Too soon to tell,0.1,0.1,Seedling,,,,1-Too soon to tell,0.25,0.25,Seedling,,,,,,,,,,,,,,,,,1-Too soon to tell,3,10,Adult,,,,,,,,1-Too soon to tell,1,2,Adult,174.7383267 -36.81401415,174.7383267,-36.81401415
554,11/12/2022 22:32,V,174.7377852 -36.81107315,36.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7377852 -36.81107315,174.7377852,-36.81107315
555,11/12/2022 22:41,S,174.7378114 -36.8113749,35.92,,,,,,,,,,,,,,,,1-Too soon to tell,0.1,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7378114 -36.8113749,174.7378114,-36.8113749
556,12/12/2022 0:32,S,174.7350102 -36.81773484,15.36,1-Too soon to tell,0.1,0.1,Seedling,4-NoSignOfFlowering,1.5,2,Adult,1-Too soon to tell,0.5,2,Adult,1-Too soon to tell,0.25,0.25,,,,,,,,,,,,,1-Too soon to tell,2,4,Adult,,,,,4-NoSignOfFlowering,4,20,Adult,,,,,,,,,,,,174.7350102 -36.81773484,174.7350102,-36.81773484
557,12/12/2022 1:30,SQ,174.7349008 -36.81739147,0,1-Too soon to tell,0.1,0.25,Seedling,,,,,1-Too soon to tell,0.1,0.1,Seedling,,,,1-Too soon to tell,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,1-Too soon to tell,1.5,0.5,Adult,,,,,,,,,,,,174.7349008 -36.81739147,174.7349008,-36.81739147
558,12/12/2022 1:56,SQ,174.735318 -36.81757017,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,2.5,7.5,Adult,,,,,,,,,,,,174.735318 -36.81757017,174.735318,-36.81757017
559,15/01/2023 21:38,SQ,174.7349691 -36.81717119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,6,20,Adult,,,,,,,,,,,,,,,,174.7349691 -36.81717119,174.7349691,-36.81717119
560,15/01/2023 21:59,SQ,174.7355699 -36.81748577,52.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,3,5,Adult,,,,,,,,,,,,174.7355699 -36.81748577,174.7355699,-36.81748577
561,15/01/2023 22:26,SQ,174.7358913 -36.81735166,52.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7358913 -36.81735166,174.7358913,-36.81735166
562,15/01/2023 22:55,SQ,174.7358123 -36.81696093,0,,,,,,,,,,,,,1-Too soon to tell,0.25,0.25,,,,,,,,,,,,,,,,,3-Flowers visible,3,10,Adult,,,,,,,,,,,,,,,,174.7358123 -36.81696093,174.7358123,-36.81696093
563,15/01/2023 23:30,SQ,174.7361542 -36.81723125,0,,,,,5-Pods or Fruit forming,1.5,4.5,Adult,1-Too soon to tell,0.5,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,5-Pods or Fruit forming,3,9,Adult,,,,,,,,,,,,174.7361542 -36.81723125,174.7361542,-36.81723125
564,16/01/2023 1:01,SQ,174.7363919 -36.8172102,0,3-Flowers visible,1.5,3,Adult,4-NoSignOfFlowering,0.3,0.4,Juvenile,4-NoSignOfFlowering,0.6,0.2,Adult,,,,,,,,,,,,,,,,,,,,3-Flowers visible,8,20,Adult,,,,,,,,,,,,,,,,174.7363919 -36.8172102,174.7363919,-36.8172102
565,16/01/2023 21:24,SQ,174.7365949 -36.81702581,34.56,4-NoSignOfFlowering,1.4,0.5,Adult,,,,,,,,,,,,4-NoSignOfFlowering,1.2,0.3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7365949 -36.81702581,174.7365949,-36.81702581
566,16/01/2023 21:32,S,174.7365895 -36.81672859,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7365895 -36.81672859,174.7365895,-36.81672859
567,16/01/2023 22:35,SQ,174.7352295 -36.81068547,92.35,,,,,3-Flowers visible,3,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7352295 -36.81068547,174.7352295,-36.81068547
568,16/01/2023 23:11,SQ,174.7354079 -36.81114725,41.42,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,,,,4-NoSignOfFlowering,0.25,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7354079 -36.81114725,174.7354079,-36.81114725
569,16/01/2023 23:13,S,174.7368073 -36.81641494,0,4-NoSignOfFlowering,0.2,0.5,Juvenile,4-NoSignOfFlowering,1.2,2,Adult,4-NoSignOfFlowering,1.5,2,Adult,,,,3-Flowers visible,0.25,,Seedling,,,,,,,,,,,,,3-Flowers visible,0.5,20,Adult,,,,,,,,,,,,,,,,174.7368073 -36.81641494,174.7368073,-36.81641494
570,16/01/2023 23:21,SQ,174.7368467 -36.8170071,31.66,4-NoSignOfFlowering,0.5,,Juvenile,,,,,4-NoSignOfFlowering,0.5,,Seedling,,,,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,4-NoSignOfFlowering,2,3,Adult,3-Flowers visible,6,10,Adult,,,,,,,,,,,,4-NoSignOfFlowering,0.1,,Juvenile,174.7368467 -36.8170071,174.7368467,-36.8170071
571,16/01/2023 23:48,SQ,174.733551 -36.81182857,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.733551 -36.81182857,174.733551,-36.81182857
572,17/01/2023 0:06,SQ,174.7334484 -36.81269555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7334484 -36.81269555,174.7334484,-36.81269555
573,17/01/2023 0:28,SQ,174.736734 -36.81649356,12.49,1-Too soon to tell,1,0.5,Adult,,,,,1-Too soon to tell,1.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Pods bursting or fruit mature,2,4,Adult,,,,,174.736734 -36.81649356,174.736734,-36.81649356
574,17/01/2023 1:04,SQ,174.7325482 -36.81187559,0,4-NoSignOfFlowering,0.5,1,Juvenile,3-Flowers visible,2,12,Adult,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7325482 -36.81187559,174.7325482,-36.81187559
575,17/01/2023 1:14,SQ,174.7376932 -36.81651284,0,3-Flowers visible,3,4,Adult,3-Flowers visible,2,10,Adult,,,,,,,,3-Flowers visible,5,4,Adult,,,,,,,,,,,,,3-Flowers visible,15,100,Adult,,,,,,,,,,,,,,,,174.7376932 -36.81651284,174.7376932,-36.81651284
576,17/01/2023 1:23,SQ,174.7323593 -36.81171541,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7323593 -36.81171541,174.7323593,-36.81171541
577,17/01/2023 1:26,DP,174.7328056 -36.81172363,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7328056 -36.81172363,174.7328056,-36.81172363
578,17/01/2023 1:40,S,174.732821 -36.81156408,21.45,4-NoSignOfFlowering,0.25,0.25,Juvenile,4-NoSignOfFlowering,0.25,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.732821 -36.81156408,174.732821,-36.81156408
579,17/01/2023 2:28,SQ,174.7330063 -36.81074487,82.09,3-Flowers visible,3,2,Adult,,,,,4-NoSignOfFlowering,0.25,0.25,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,3,Adult,,,,,,,,,,,,174.7330063 -36.81074487,174.7330063,-36.81074487
580,17/01/2023 2:32,SQ,174.7381882 -36.81638036,0,1-Too soon to tell,2,1,Adult,1-Too soon to tell,0.1,0.4,Adult,1-Too soon to tell,1,4,Adult,,,,1-Too soon to tell,0.25,0.25,Seedling,,,,,,,,,,,,,3-Flowers visible,10,20,Adult,,,,,,,,,,,,,,,,174.7381882 -36.81638036,174.7381882,-36.81638036
581,17/01/2023 21:58,SQ,174.7331115 -36.81121375,72.76,4-NoSignOfFlowering,0.5,0.5,Juvenile,4-NoSignOfFlowering,1,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,174.7331115 -36.81121375,174.7331115,-36.81121375
582,17/01/2023 22:13,S,174.734219 -36.81159132,0,,,,,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,10,Adult,,,,,,,,,,,,,,,,174.734219 -36.81159132,174.734219,-36.81159132
583,17/01/2023 22:26,S,174.733819 -36.81153206,49.26,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,1,Adult,,,,,,,,,,,,,,,,,,,,174.733819 -36.81153206,174.733819,-36.81153206
584,17/01/2023 22:47,SQ,174.7331303 -36.81098304,79.06,4-NoSignOfFlowering,0.25,0.25,Seedling,,,,,4-NoSignOfFlowering,0.1,0.1,Juvenile,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.25,0.25,Adult,3-Flowers visible,3,8,Adult,,,,,,,,,,,,,,,,174.7331303 -36.81098304,174.7331303,-36.81098304
585,17/01/2023 23:06,SQ,174.7331491 -36.81075233,91.44,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7331491 -36.81075233,174.7331491,-36.81075233
586,18/01/2023 0:01,S,174.7332523 -36.81092035,82.96,4-NoSignOfFlowering,3,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7332523 -36.81092035,174.7332523,-36.81092035
587,18/01/2023 0:20,SQ,174.7328819 -36.81055892,60.8,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,0.5,Adult,,,,,,,,,,,,174.7328819 -36.81055892,174.7328819,-36.81055892
588,18/01/2023 0:35,SQ,174.7327969 -36.81104733,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7327969 -36.81104733,174.7327969,-36.81104733
589,18/01/2023 0:49,S,174.7328544 -36.81027269,114.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7328544 -36.81027269,174.7328544,-36.81027269
590,18/01/2023 1:07,SQ,174.7324758 -36.81025166,105.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7324758 -36.81025166,174.7324758,-36.81025166
591,18/01/2023 1:21,SQ,174.7324758 -36.81025166,105.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,,,,,,,,,,,,,,,,,,,,174.7324758 -36.81025166,174.7324758,-36.81025166
592,18/01/2023 21:29,SQ,174.7367544 -36.81048711,163.86,,,,,,,,,,,,,4-NoSignOfFlowering,0.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7367544 -36.81048711,174.7367544,-36.81048711
593,18/01/2023 21:36,SQ,174.7366684 -36.8107051,143.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7366684 -36.8107051,174.7366684,-36.8107051
594,18/01/2023 21:47,SQ,174.7364496 -36.81055829,133.25,4-NoSignOfFlowering,0.5,0.4,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7364496 -36.81055829,174.7364496,-36.81055829
595,18/01/2023 21:55,SQ,174.7364496 -36.81055829,133.25,4-NoSignOfFlowering,0.4,1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7364496 -36.81055829,174.7364496,-36.81055829
596,18/01/2023 22:23,SQ,174.7357979 -36.81076939,104,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,5,Adult,,,,,,,,,,,,,,,,174.7357979 -36.81076939,174.7357979,-36.81076939
597,18/01/2023 22:34,SQ,174.7357831 -36.81085803,98.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,2,2,Adult,,,,,,,,,,,,,,,,174.7357831 -36.81085803,174.7357831,-36.81085803
598,18/01/2023 22:42,SQ,174.7357668 -36.81093338,69.48,1-Too soon to tell,0.3,0.3,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,0.4,0.4,Juvenile,3-Flowers visible,3,2,Adult,,,,,,,,,,,,,,,,174.7357668 -36.81093338,174.7357668,-36.81093338
599,18/01/2023 23:27,SQ,174.7341169 -36.81126908,33.01,,,,,4-NoSignOfFlowering,1,1,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7341169 -36.81126908,174.7341169,-36.81126908
600,19/01/2023 0:45,SQ,174.7341121 -36.81132234,29.73,3-Flowers visible,3,2,Adult,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,1-Too soon to tell,0.5,1,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,5,Adult,,,,,,,,,,,,174.7341121 -36.81132234,174.7341121,-36.81132234
601,19/01/2023 1:20,SQ,174.7341363 -36.81108032,45.24,1-Too soon to tell,0.1,0.2,Seedling,,,,,1-Too soon to tell,0.1,0.1,Seedling,3-Flowers visible,0.5,1,,,,,,,,,,,,,,,,,3-Flowers visible,3,3,Adult,,,,,,,,,,,,,,,,174.7341363 -36.81108032,174.7341363,-36.81108032
602,19/01/2023 1:53,SQ,174.7340266 -36.81074466,77.95,3-Flowers visible,3,3,Adult,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,2,4,Adult,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,174.7340266 -36.81074466,174.7340266,-36.81074466
603,19/01/2023 1:58,DP,174.7341879 -36.8106059,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7341879 -36.8106059,174.7341879,-36.8106059
604,19/01/2023 2:14,SQ,174.7339312 -36.81091251,66.53,1-Too soon to tell,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7339312 -36.81091251,174.7339312,-36.81091251
605,19/01/2023 2:43,SQ,174.7339028 -36.81124871,45.7,3-Flowers visible,3,3,Adult,,,,,1-Too soon to tell,0.2,1,Juvenile,,,,1-Too soon to tell,0.1,0.1,Seedling,,,,,,,,,,,,,3-Flowers visible,3,5,Adult,,,,,,,,,,,,,,,,174.7339028 -36.81124871,174.7339028,-36.81124871
606,23/01/2023 22:01,S,174.7332692 -36.81804513,0,,,,,1-Too soon to tell,1,4,Adult,1-Too soon to tell,1,1,Adult,,,,1-Too soon to tell,0.3,0.25,Juvenile,,,,,,,,,,,,,1-Too soon to tell,0.25,2,Adult,,,,,,,,,,,,,,,,174.7332692 -36.81804513,174.7332692,-36.81804513
607,23/01/2023 22:14,SQ,174.7337172 -36.81050486,115.11,4-NoSignOfFlowering,0.1,0.1,Juvenile,4-NoSignOfFlowering,0.25,0.25,Juvenile,4-NoSignOfFlowering,0.3,0.5,Adult,,,,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7337172 -36.81050486,174.7337172,-36.81050486
608,23/01/2023 22:20,SQ,174.7337108 -36.81062103,106.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7337108 -36.81062103,174.7337108,-36.81062103
609,23/01/2023 22:30,DP,174.7334921 -36.81077555,108.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7334921 -36.81077555,174.7334921,-36.81077555
610,23/01/2023 22:48,S,174.7317821 -36.81029397,95.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7317821 -36.81029397,174.7317821,-36.81029397
611,23/01/2023 23:00,SQ,174.7332053 -36.81796236,0,1-Too soon to tell,0.2,0.1,Seedling,3-Flowers visible,2,10,Adult,5-Pods or Fruit forming,1.5,2,Adult,,,,1-Too soon to tell,0.25,0.25,Seedling,,,,,,,,,,,,,,,,,1-Too soon to tell,2,10,Adult,,,,,,,,,,,,174.7332053 -36.81796236,174.7332053,-36.81796236
612,23/01/2023 23:08,SQ,174.7317337 -36.81129154,0,,,,,,,,,4-NoSignOfFlowering,0.5,3,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,5,Adult,,,,,3-Flowers visible,5,15,Adult,,,,,,,,,,,,174.7317337 -36.81129154,174.7317337,-36.81129154
613,24/01/2023 0:11,SQ,174.7314828 -36.81129523,0,,,,,,,,,4-NoSignOfFlowering,0.5,1,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,5,Adult,,,,,3-Flowers visible,5,10,Adult,,,,,,,,,,,,174.7314828 -36.81129523,174.7314828,-36.81129523
614,24/01/2023 0:43,SQ,174.7308826 -36.81015444,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7308826 -36.81015444,174.7308826,-36.81015444
615,24/01/2023 0:45,SQ,174.7308826 -36.81015444,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7308826 -36.81015444,174.7308826,-36.81015444
616,24/01/2023 0:53,SQ,174.7336019 -36.81713763,0,1-Too soon to tell,0.25,0.25,Seedling,1-Too soon to tell,0.75,1,Juvenile,1-Too soon to tell,1,1,Adult,,,,1-Too soon to tell,0.25,0.25,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7336019 -36.81713763,174.7336019,-36.81713763
617,24/01/2023 1:04,SQ,174.7305367 -36.81023236,0,4-NoSignOfFlowering,1,1,Adult,4-NoSignOfFlowering,1,0.5,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,4-NoSignOfFlowering,0.25,0.5,Adult,,,,,,,,,,,,174.7305367 -36.81023236,174.7305367,-36.81023236
618,24/01/2023 1:28,SQ,174.7301546 -36.81057891,0,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7301546 -36.81057891,174.7301546,-36.81057891
619,24/01/2023 1:35,SQ,174.7333057 -36.81698772,38.76,3-Flowers visible,2,1.5,Adult,,,,,,,,,,,,1-Too soon to tell,0.25,0.25,Seedling,,,,,,,,,,,,,,,,,1-Too soon to tell,3,10,Adult,,,,,,,,,,,,174.7333057 -36.81698772,174.7333057,-36.81698772
620,24/01/2023 2:01,SQ,174.7300281 -36.81057304,0,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,4-NoSignOfFlowering,0.5,2,Adult,4-NoSignOfFlowering,0.1,0.1,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,1,Adult,,,,,,,,,,,,174.7300281 -36.81057304,174.7300281,-36.81057304
621,24/01/2023 2:11,SQ,174.7328675 -36.81745082,45.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,4,10,Adult,,,,,,,,,,,,,,,,,,,,174.7328675 -36.81745082,174.7328675,-36.81745082
622,24/01/2023 2:15,S,174.7298921 -36.81062631,0,3-Flowers visible,3,3,Adult,,,,,,,,,,,,4-NoSignOfFlowering,0.25,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7298921 -36.81062631,174.7298921,-36.81062631
623,24/01/2023 21:56,SQ,174.7326573 -36.81715137,66.37,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,3,5,Adult,,,,,,,,,,,,174.7326573 -36.81715137,174.7326573,-36.81715137
624,24/01/2023 22:42,SQ,174.7321161 -36.8165156,162.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7321161 -36.8165156,174.7321161,-36.8165156
625,24/01/2023 22:45,DP,174.7320431 -36.81618955,138.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7320431 -36.81618955,174.7320431,-36.81618955
626,24/01/2023 23:19,SQ,174.7317087 -36.81578022,137.09,3-Flowers visible,3,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,,,,,,,,,,,,174.7317087 -36.81578022,174.7317087,-36.81578022
627,25/01/2023 0:14,SQ,174.7315961 -36.81569917,137.8,4-NoSignOfFlowering,0.25,0.25,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7315961 -36.81569917,174.7315961,-36.81569917
628,25/01/2023 0:29,S,174.7310256 -36.81530714,70.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Flowers visible,4,1,Adult,,,,,,,,,,,,,,,,174.7310256 -36.81530714,174.7310256,-36.81530714
